# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = Naive_Bayes_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = Naive_Bayes_1.data.R
# init = 2 (Default)
# random
#   seed = 4193878922
# output
#   file = Naive_Bayes_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,phi.1.1,phi.2.1,phi.3.1,phi.4.1,phi.1.2,phi.2.2,phi.3.2,phi.4.2,phi.1.3,phi.2.3,phi.3.3,phi.4.3,phi.1.4,phi.2.4,phi.3.4,phi.4.4,phi.1.5,phi.2.5,phi.3.5,phi.4.5,phi.1.6,phi.2.6,phi.3.6,phi.4.6,phi.1.7,phi.2.7,phi.3.7,phi.4.7,phi.1.8,phi.2.8,phi.3.8,phi.4.8,phi.1.9,phi.2.9,phi.3.9,phi.4.9,phi.1.10,phi.2.10,phi.3.10,phi.4.10
-3619.78,0.906275,0.0904144,4,15,0,3640.99,0.528901,0.261647,0.135561,0.0738911,0.192834,0.0254768,0.0336077,0.150069,0.0271467,0.164941,0.0265713,0.493932,0.0391608,0.450804,0.135983,0.0286288,0.0668338,0.120597,0.035561,0.0286412,0.0119953,0.00832646,0.433159,0.0278762,0.0577037,0.019365,0.163124,0.0195363,0.433612,0.0366447,0.0146859,0.0580008,0.0342764,0.0372704,0.0530216,0.00731226,0.10892,0.0950936,0.0514006,0.138865,0.027517,0.0414815,0.0528855,0.0471385
-3610.18,0.765005,0.124446,3,15,0,3639.32,0.513346,0.201284,0.18696,0.0984103,0.188681,0.024285,0.0400797,0.20788,0.0186343,0.172191,0.0347597,0.478996,0.0466064,0.456887,0.149433,0.0259419,0.0436763,0.116925,0.0381633,0.05101,0.0214564,0.0153946,0.475812,0.0353237,0.0769308,0.0230876,0.109894,0.0240093,0.434564,0.0509503,0.0274576,0.0539437,0.0260239,0.0318173,0.0544565,0.00647062,0.128555,0.0648958,0.0432802,0.0900294,0.014872,0.0435665,0.0266635,0.0263959
-3612.06,0.749048,0.117533,4,15,0,3624.27,0.527089,0.254327,0.140104,0.0784798,0.206787,0.0232448,0.0380552,0.184816,0.0224561,0.188002,0.0218091,0.474718,0.0350604,0.448252,0.108588,0.0209372,0.0453101,0.109838,0.0261355,0.0505695,0.0211144,0.0139812,0.52198,0.0744724,0.0676316,0.0126536,0.141475,0.03336,0.450025,0.0517062,0.0163227,0.0336788,0.0232471,0.0401022,0.0500213,0.0103995,0.114677,0.0736457,0.0376313,0.0983742,0.0136911,0.0385741,0.037982,0.0186749
-3607.5,0.807883,0.106563,4,31,0,3625.46,0.501383,0.267292,0.145342,0.0859833,0.200311,0.0235474,0.0484963,0.20991,0.0233792,0.165819,0.0239874,0.450186,0.0454694,0.460528,0.155503,0.037038,0.0589832,0.113595,0.0271972,0.0405244,0.0108932,0.0135307,0.424382,0.033234,0.0632791,0.036055,0.159937,0.0249714,0.415073,0.0510954,0.0401803,0.0711689,0.027663,0.0261201,0.0536432,0.00805967,0.136782,0.0854363,0.0386348,0.0853586,0.0181671,0.0242732,0.0280387,0.0395488
-3615.49,0.246161,0.112669,4,15,0,3633.16,0.531041,0.227403,0.165333,0.0762226,0.202666,0.0222559,0.0602989,0.205557,0.0256924,0.185931,0.0116864,0.47015,0.0376882,0.475982,0.137452,0.0303643,0.0449417,0.109488,0.0181283,0.0603625,0.0203621,0.0120129,0.489408,0.0597755,0.056382,0.0199174,0.168262,0.0122018,0.450797,0.0466948,0.0183377,0.0390789,0.0281876,0.0369012,0.030009,0.0104798,0.110491,0.0743356,0.037487,0.0639631,0.0227916,0.0164817,0.0289313,0.0480677
-3616.09,0.996996,0.0281181,6,63,0,3628.17,0.532832,0.231464,0.147177,0.0885275,0.205266,0.0216247,0.0324967,0.186977,0.0195527,0.168219,0.0141198,0.453725,0.0384963,0.429959,0.142878,0.0419493,0.0454049,0.130874,0.0389484,0.0369176,0.00930068,0.0195847,0.480264,0.035041,0.0618891,0.0179084,0.163187,0.0511435,0.431822,0.0536557,0.0276977,0.0675577,0.0289191,0.0200007,0.061119,0.0262105,0.143385,0.0863995,0.0229398,0.0822646,0.0159638,0.0517746,0.0163489,0.0182133
-3612.01,0.950997,0.0485798,5,31,0,3634.03,0.52178,0.206145,0.172489,0.099586,0.180777,0.0228806,0.0606841,0.225249,0.0247243,0.167246,0.0257799,0.446968,0.0451116,0.457162,0.168675,0.0459806,0.0558737,0.120473,0.0195642,0.0737251,0.0216265,0.0115025,0.446493,0.0479986,0.0578179,0.0317742,0.139127,0.0354328,0.449556,0.0477078,0.0225549,0.0254499,0.0248697,0.0358155,0.0498946,0.0157707,0.11605,0.0860887,0.0342653,0.0563254,0.0235923,0.0193504,0.0329618,0.0271003
-3616.54,0.557835,0.0740868,4,31,0,3641.86,0.550308,0.214721,0.159787,0.0751836,0.160461,0.0249482,0.0498517,0.181812,0.0167986,0.190462,0.0185088,0.512705,0.0496386,0.439529,0.13117,0.0411393,0.0452942,0.101595,0.0183253,0.0524684,0.0191262,0.0111321,0.45629,0.0452278,0.0731621,0.0235877,0.172164,0.0212662,0.461854,0.0580085,0.0226426,0.0481321,0.0261652,0.0342627,0.0582285,0.0307215,0.128829,0.0703591,0.0502235,0.0449721,0.0186706,0.0461156,0.022596,0.0215565
-3619.52,0.992399,0.0418291,5,63,0,3637.18,0.556413,0.225306,0.135525,0.0827563,0.159647,0.0201169,0.0422125,0.226703,0.019611,0.169889,0.0247126,0.498163,0.0500306,0.473397,0.127405,0.0181742,0.0441147,0.0983832,0.0301452,0.0298463,0.0120248,0.0204407,0.484354,0.0227673,0.066413,0.0158679,0.148404,0.0170599,0.469053,0.0408835,0.0376784,0.0228425,0.027531,0.0276414,0.0471578,0.00666967,0.12663,0.111767,0.021399,0.11412,0.024945,0.0216131,0.0365306,0.0436551
-3621.07,0.877457,0.0703425,4,31,0,3645.06,0.476604,0.225968,0.198098,0.09933,0.19696,0.00674773,0.0289566,0.176179,0.0248401,0.183196,0.0147487,0.447073,0.0396631,0.507351,0.161068,0.0576001,0.0547236,0.115178,0.0403145,0.0544699,0.00969969,0.0070993,0.433961,0.0296139,0.0674418,0.019395,0.1672,0.0285615,0.438602,0.0444039,0.0479406,0.0633147,0.0279691,0.0323377,0.0454885,0.00923246,0.122246,0.0531731,0.0366913,0.0951141,0.017855,0.0311186,0.0236305,0.0388413
-3616.97,0.754186,0.0883241,4,15,0,3645.35,0.479177,0.255345,0.172386,0.0930929,0.210282,0.0299348,0.0546263,0.251004,0.0186386,0.156374,0.012511,0.465405,0.0373447,0.428425,0.142929,0.022817,0.0553659,0.152707,0.0193733,0.0288993,0.0206573,0.021508,0.460322,0.0343406,0.0725409,0.0116169,0.170721,0.0343721,0.432079,0.0467881,0.0185262,0.0397611,0.0228824,0.0192019,0.0625657,0.00782952,0.110774,0.107188,0.0334155,0.0678876,0.019435,0.0262572,0.0250099,0.0476847
-3618.45,1,0.0816445,4,15,0,3632.49,0.554101,0.172583,0.157399,0.115917,0.202295,0.0243111,0.0298598,0.158731,0.0258742,0.204823,0.0108027,0.480421,0.0471288,0.456457,0.161416,0.0479523,0.0458389,0.0885692,0.0138254,0.03597,0.0166313,0.0157092,0.479387,0.0682939,0.0533659,0.0135935,0.170871,0.0277676,0.435757,0.0378663,0.0109458,0.057141,0.0280401,0.0276593,0.0625683,0.00815624,0.125936,0.0990276,0.0294555,0.0731512,0.0191331,0.0319845,0.0308684,0.0424152
-3623.24,0.322253,0.137596,3,15,0,3647.33,0.524357,0.210363,0.198712,0.0665675,0.181722,0.022755,0.0382991,0.253345,0.0314775,0.179035,0.0161533,0.420137,0.0280004,0.441003,0.156832,0.063399,0.0526564,0.100041,0.0210305,0.0218643,0.0108399,0.0235167,0.4528,0.0657151,0.0732189,0.0189562,0.143411,0.0215876,0.450595,0.0308736,0.0151031,0.051081,0.0227975,0.0417509,0.0703344,0.00418056,0.127631,0.100594,0.0383303,0.0671492,0.0210626,0.0414739,0.0477065,0.0315409
-3619,0.995065,0.0445723,5,31,0,3639.87,0.507287,0.264158,0.124821,0.103735,0.181749,0.0114979,0.0466593,0.188953,0.0191446,0.178881,0.0120354,0.494126,0.0605728,0.490714,0.124904,0.0608466,0.0528197,0.126204,0.028138,0.0338621,0.00953447,0.0115875,0.483267,0.0474077,0.0547048,0.0224155,0.157558,0.0293657,0.453724,0.040491,0.0190279,0.0490597,0.0382362,0.0215275,0.0771596,0.00481042,0.108766,0.0697058,0.0255902,0.063535,0.0207479,0.0269759,0.0256601,0.0280334
-3616.77,0.857827,0.0739813,4,31,0,3642.77,0.532605,0.224692,0.181655,0.0610481,0.181563,0.0163123,0.0450613,0.165196,0.0127946,0.186885,0.0122611,0.49994,0.0363096,0.425928,0.144345,0.0680568,0.054111,0.131834,0.0214675,0.0369581,0.011753,0.0223304,0.458109,0.0496116,0.0639079,0.0158294,0.173551,0.0232563,0.457668,0.0759148,0.0244103,0.0432567,0.0336785,0.0244969,0.0619689,0.00351919,0.124458,0.0645088,0.0277596,0.0803209,0.0237567,0.0359606,0.0310663,0.0298847
-3615.32,0.734615,0.0878414,4,15,0,3636.11,0.493065,0.26384,0.174947,0.0681472,0.194358,0.0299014,0.0539741,0.168611,0.028067,0.17681,0.0136165,0.509515,0.0457508,0.48131,0.136817,0.0769254,0.0534051,0.113611,0.0263861,0.0286064,0.0103999,0.012451,0.484487,0.0396336,0.0608691,0.0111682,0.145671,0.0226658,0.427981,0.0420835,0.0185669,0.0319954,0.0365881,0.0225177,0.0714144,0.00322931,0.120635,0.0776269,0.0287627,0.0882797,0.0219463,0.0325206,0.0203042,0.030538
-3618.06,0.872655,0.0776644,5,47,0,3639.64,0.549794,0.197595,0.200519,0.0520912,0.186191,0.0269377,0.0512515,0.253638,0.0168388,0.190843,0.00954086,0.427037,0.0411162,0.472302,0.141945,0.0302143,0.055457,0.0952223,0.0473971,0.0476174,0.0190973,0.00828459,0.426774,0.0562044,0.0762124,0.0224768,0.172073,0.0191784,0.426803,0.0322797,0.0295458,0.0362865,0.0258318,0.034011,0.0531197,0.00126639,0.130335,0.0980627,0.0391279,0.105904,0.0221176,0.0195798,0.0292248,0.022653
-3619.13,0.699568,0.0952127,4,15,0,3636.14,0.490904,0.269139,0.114073,0.125884,0.186061,0.0185359,0.0413982,0.217744,0.0188952,0.161155,0.0296262,0.456758,0.0430483,0.455122,0.141845,0.00531701,0.047307,0.111849,0.0115126,0.0445302,0.0131331,0.0229795,0.408134,0.040463,0.05635,0.0207604,0.19102,0.0550761,0.442623,0.0573832,0.0301128,0.0530913,0.0340028,0.0278155,0.0696975,0.000895838,0.139713,0.0791116,0.0452814,0.0870591,0.0188664,0.0452877,0.0313725,0.0390654
-3614.27,0.86922,0.0776105,4,31,0,3640.86,0.471539,0.230755,0.23579,0.0619152,0.180662,0.0235134,0.0480499,0.215526,0.0242957,0.163741,0.0287312,0.521899,0.0482459,0.459583,0.156487,0.0270852,0.0528943,0.114663,0.0258125,0.0208712,0.0145673,0.0111777,0.414259,0.0305567,0.0546149,0.0166337,0.151829,0.0235355,0.473435,0.0486889,0.0434689,0.0536554,0.0246539,0.0434968,0.0555683,0.00136005,0.108059,0.0935141,0.0463834,0.0892289,0.0185712,0.0249886,0.0294105,0.0162819
-3622.32,0.617363,0.0941082,4,15,0,3645.87,0.473806,0.248088,0.146581,0.131525,0.17701,0.0215147,0.0412083,0.20963,0.0208473,0.202353,0.0131901,0.518652,0.0496072,0.439168,0.172539,0.0155441,0.0426888,0.127766,0.0260453,0.0379204,0.0155439,0.016361,0.422149,0.054419,0.0663304,0.0263554,0.172128,0.0344823,0.468883,0.0470405,0.0129941,0.0171118,0.0354417,0.0171383,0.0716932,0.000598667,0.114193,0.0683421,0.0268332,0.082213,0.00945542,0.0339613,0.0412189,0.0294291
-3618.45,0.820668,0.0635905,5,47,0,3641.05,0.523426,0.247061,0.17361,0.0559032,0.162639,0.0220497,0.0326647,0.200874,0.0218889,0.161264,0.0337414,0.543253,0.0530812,0.456129,0.170892,0.0149288,0.0529368,0.142071,0.0205574,0.031325,0.0127104,0.00922101,0.475815,0.0310347,0.0555847,0.0158707,0.139913,0.032211,0.476252,0.0481933,0.0359197,0.0538757,0.0218366,0.0390798,0.0366112,0.00132066,0.121531,0.0836435,0.0354735,0.0714956,0.0215386,0.022478,0.0184123,0.0196821
-3624.14,0.975143,0.0688689,5,31,0,3638.64,0.497579,0.264998,0.145996,0.0914264,0.227142,0.0150841,0.0266679,0.208014,0.025131,0.201327,0.00868015,0.548149,0.039685,0.4652,0.17942,0.00938011,0.0472068,0.134945,0.0209829,0.0386216,0.0179876,0.0118746,0.452123,0.048134,0.0729898,0.0219623,0.173894,0.0203143,0.417701,0.0337579,0.0136005,0.027396,0.0220974,0.0177141,0.0639955,0.00114689,0.114018,0.0647697,0.0250163,0.0804113,0.016041,0.0333659,0.0356202,0.0184332
-3617.97,1,0.105983,4,31,0,3640.18,0.498659,0.222756,0.189774,0.0888118,0.216839,0.0187625,0.0688608,0.193378,0.0150687,0.210722,0.038003,0.512956,0.0425783,0.436623,0.155712,0.0261364,0.0485977,0.119497,0.0346489,0.0366342,0.010704,0.0113922,0.402667,0.0509951,0.0715297,0.0107694,0.124409,0.0402406,0.420633,0.0563825,0.0428178,0.0267778,0.0337091,0.0360153,0.0547247,0.00425622,0.11963,0.0806029,0.038422,0.091223,0.0207108,0.0192336,0.0397347,0.0174022
-3617.97,0.174122,0.171602,3,7,0,3632.74,0.498659,0.222756,0.189774,0.0888118,0.216839,0.0187625,0.0688608,0.193378,0.0150687,0.210722,0.038003,0.512956,0.0425783,0.436623,0.155712,0.0261364,0.0485977,0.119497,0.0346489,0.0366342,0.010704,0.0113922,0.402667,0.0509951,0.0715297,0.0107694,0.124409,0.0402406,0.420633,0.0563825,0.0428178,0.0267778,0.0337091,0.0360153,0.0547247,0.00425622,0.11963,0.0806029,0.038422,0.091223,0.0207108,0.0192336,0.0397347,0.0174022
-3611.25,0.996805,0.0429366,5,31,0,3629.73,0.540214,0.218642,0.148603,0.0925407,0.188798,0.0243505,0.0335255,0.186416,0.0212651,0.149375,0.0311399,0.45945,0.0400581,0.460801,0.11793,0.0509185,0.0584603,0.120679,0.0270242,0.0380831,0.0182841,0.0187093,0.506146,0.0523257,0.056009,0.0123945,0.167581,0.0398514,0.454441,0.064814,0.0316047,0.0310456,0.0292924,0.0324036,0.0388956,0.00580504,0.114965,0.0873853,0.0233324,0.115147,0.0184284,0.0290876,0.022821,0.0209566
-3618.11,0.772509,0.0689794,5,31,0,3634.53,0.535443,0.197478,0.184146,0.082933,0.170635,0.0201921,0.0586046,0.225201,0.0184551,0.172715,0.018923,0.417329,0.0442714,0.473734,0.128058,0.0319683,0.0616666,0.124487,0.0276935,0.0639522,0.0103564,0.00905884,0.485022,0.0486408,0.0557399,0.0372197,0.113256,0.0385682,0.456898,0.0343681,0.00988304,0.0593984,0.033222,0.0169877,0.0733038,0.00404217,0.128727,0.0796002,0.0393023,0.0892644,0.0200294,0.0316374,0.0459541,0.0216352
-3621.46,0.957302,0.0668617,4,15,0,3640.2,0.473203,0.27927,0.13454,0.112986,0.20556,0.0255085,0.038765,0.182191,0.0258814,0.160872,0.00907688,0.518496,0.0397183,0.473405,0.155054,0.0195986,0.0446347,0.0856666,0.0195302,0.0422602,0.0194902,0.0253047,0.470621,0.0649715,0.0706983,0.0162985,0.194377,0.0525543,0.431428,0.0652994,0.0209166,0.0162555,0.0242587,0.0278656,0.0362962,0.00251492,0.120053,0.094578,0.035762,0.0801921,0.0182783,0.0252018,0.0196007,0.0209655
-3625.09,0.901035,0.0975766,4,15,0,3646.89,0.592793,0.215625,0.157785,0.0337968,0.181351,0.0218104,0.0280942,0.179273,0.0243617,0.193363,0.0222247,0.514514,0.0397622,0.480742,0.154257,0.0149468,0.0641181,0.0836239,0.0320925,0.0417573,0.0128518,0.00367379,0.463151,0.0326211,0.0558568,0.0309717,0.19216,0.0150344,0.453043,0.0443277,0.0184391,0.0571763,0.023945,0.0215099,0.0463829,0.00620984,0.130317,0.0837192,0.0275613,0.0936912,0.0143936,0.0362592,0.0156375,0.0447761
-3615.89,0.999834,0.125242,4,15,0,3640.43,0.447315,0.21978,0.234758,0.0981463,0.177111,0.0135381,0.0607303,0.219346,0.0204668,0.181474,0.0182564,0.430602,0.0461566,0.468327,0.134945,0.0434133,0.0389353,0.135421,0.0159534,0.0289096,0.0129077,0.00856232,0.470818,0.0473239,0.0676645,0.0198348,0.139291,0.028502,0.463407,0.0457746,0.0403195,0.0671167,0.030151,0.0149975,0.0537034,0.00417653,0.12585,0.0781327,0.046464,0.108267,0.0173501,0.0339379,0.0195188,0.0223429
-3615.89,0.145078,0.19892,2,6,1,3630.4,0.447315,0.21978,0.234758,0.0981463,0.177111,0.0135381,0.0607303,0.219346,0.0204668,0.181474,0.0182564,0.430602,0.0461566,0.468327,0.134945,0.0434133,0.0389353,0.135421,0.0159534,0.0289096,0.0129077,0.00856232,0.470818,0.0473239,0.0676645,0.0198348,0.139291,0.028502,0.463407,0.0457746,0.0403195,0.0671167,0.030151,0.0149975,0.0537034,0.00417653,0.12585,0.0781327,0.046464,0.108267,0.0173501,0.0339379,0.0195188,0.0223429
-3621.96,0.988584,0.0489768,5,31,0,3638.05,0.55364,0.2185,0.147578,0.0802816,0.205592,0.0180386,0.0368594,0.193314,0.0281763,0.184214,0.0119168,0.506738,0.0323443,0.442393,0.136607,0.0401964,0.0590945,0.086254,0.0167874,0.0275483,0.0148705,0.0216275,0.472258,0.0279762,0.0572581,0.0237132,0.157444,0.0394025,0.431992,0.0549466,0.0305816,0.0538401,0.0253729,0.0143439,0.0579432,0.00238489,0.128688,0.0876514,0.0604179,0.093163,0.0166119,0.0668179,0.0191854,0.0154362
-3617.26,0.934632,0.0759058,4,15,0,3639.06,0.563155,0.219968,0.1425,0.074378,0.196513,0.0177178,0.0363184,0.228917,0.0184831,0.181713,0.0145277,0.444347,0.0377133,0.457602,0.140791,0.0398457,0.0494701,0.0966325,0.017164,0.0283813,0.0166179,0.0189351,0.441676,0.0326719,0.0712292,0.0220267,0.175011,0.0469092,0.45638,0.056664,0.0385155,0.062619,0.0296448,0.0151504,0.0501647,0.00295213,0.10768,0.076238,0.0655572,0.0966481,0.0162682,0.0573204,0.0202741,0.0167095
-3622.66,0.506752,0.104224,4,15,0,3650.06,0.543613,0.207996,0.159918,0.0884731,0.202532,0.0179947,0.0416015,0.213405,0.024467,0.180489,0.014904,0.476426,0.0493736,0.458144,0.155666,0.0107038,0.0374702,0.0874832,0.0385787,0.0493019,0.0131958,0.00991171,0.422976,0.106258,0.0663746,0.0319598,0.183185,0.0316684,0.423406,0.0501423,0.0193759,0.0502924,0.0281432,0.0370135,0.079653,0.00725035,0.134555,0.103392,0.0211683,0.0477514,0.0204825,0.0234702,0.0228911,0.00694356
-3619.35,0.979723,0.0571195,5,31,0,3638.96,0.543905,0.221201,0.157785,0.0771098,0.197982,0.0256277,0.0488128,0.189421,0.0199795,0.182042,0.0212368,0.547931,0.0491264,0.424321,0.15228,0.0177363,0.0393626,0.117767,0.015652,0.0280989,0.01595,0.0109057,0.412233,0.0167277,0.0631817,0.0198191,0.198111,0.0125117,0.466618,0.0567745,0.0421864,0.0401397,0.033013,0.0293017,0.0371223,0.0108651,0.0988749,0.0857385,0.0368098,0.104373,0.0159115,0.0477016,0.0355567,0.032196
-3615.79,0.925443,0.0861295,4,15,0,3640.8,0.412708,0.25693,0.203153,0.12721,0.183116,0.0191412,0.0472823,0.212975,0.0237274,0.174144,0.0200257,0.523427,0.0489996,0.492293,0.151694,0.0162097,0.0437116,0.0994593,0.0312797,0.0280095,0.0129494,0.0157299,0.472419,0.0601705,0.0780591,0.0249007,0.137171,0.0251106,0.461623,0.0336698,0.0167692,0.0410562,0.0238231,0.0308954,0.0716712,0.00448205,0.108052,0.0882589,0.0285851,0.0665043,0.0159385,0.0215082,0.0231026,0.0220549
-3610.8,1,0.115255,4,15,0,3627.31,0.53829,0.215097,0.138779,0.107833,0.201611,0.0194226,0.0447232,0.178865,0.0241038,0.160004,0.0225808,0.486923,0.0418441,0.425412,0.138759,0.0173261,0.0556356,0.124486,0.0374026,0.0388873,0.0138449,0.0244228,0.472686,0.065091,0.047425,0.0255124,0.135426,0.0347533,0.426828,0.0545281,0.019616,0.0627893,0.0270663,0.0294728,0.0569785,0.00528915,0.141639,0.110339,0.0391485,0.0880863,0.0200021,0.0264001,0.0326799,0.0219892
-3610.8,0.0770548,0.179819,3,12,1,3634.56,0.53829,0.215097,0.138779,0.107833,0.201611,0.0194226,0.0447232,0.178865,0.0241038,0.160004,0.0225808,0.486923,0.0418441,0.425412,0.138759,0.0173261,0.0556356,0.124486,0.0374026,0.0388873,0.0138449,0.0244228,0.472686,0.065091,0.047425,0.0255124,0.135426,0.0347533,0.426828,0.0545281,0.019616,0.0627893,0.0270663,0.0294728,0.0569785,0.00528915,0.141639,0.110339,0.0391485,0.0880863,0.0200021,0.0264001,0.0326799,0.0219892
-3616.6,0.99405,0.0405032,5,31,0,3628.81,0.53797,0.219298,0.178627,0.0641043,0.20959,0.0256411,0.0455286,0.203405,0.016217,0.167139,0.0262563,0.535352,0.0377092,0.500119,0.141359,0.0354926,0.056245,0.105312,0.0204706,0.0301649,0.0128068,0.00743136,0.465238,0.0322209,0.0445155,0.0199286,0.164187,0.0332552,0.4683,0.0499735,0.0297552,0.0263042,0.0308984,0.0242285,0.0488164,0.0178331,0.105843,0.0623468,0.0343662,0.0730755,0.0178757,0.0378804,0.0240222,0.0128965
-3612.44,1,0.0624517,5,31,0,3625.92,0.512702,0.214713,0.159377,0.113207,0.207177,0.0191057,0.0489116,0.163859,0.0263726,0.185608,0.0201633,0.523952,0.0366323,0.408236,0.140812,0.0128398,0.0537159,0.136221,0.031711,0.0438474,0.0183161,0.0236129,0.442202,0.0659141,0.0515415,0.0232444,0.166948,0.0175553,0.45293,0.0518063,0.0211971,0.0711689,0.0213395,0.0315628,0.0595801,0.00861653,0.116865,0.0991381,0.0354937,0.0756753,0.0151098,0.0214647,0.0329803,0.0165709
-3611.36,0.999907,0.0970305,4,15,0,3624.36,0.514637,0.217873,0.1928,0.0746908,0.201862,0.027581,0.0406772,0.196698,0.0181144,0.176612,0.0222927,0.519083,0.0370038,0.481404,0.128659,0.00535192,0.0549851,0.113026,0.0266205,0.0406149,0.0112388,0.00845156,0.457173,0.0401791,0.0576225,0.0221262,0.150527,0.0348695,0.451014,0.0453091,0.0401932,0.0294083,0.0241769,0.0233013,0.0615892,0.0208067,0.12336,0.0620352,0.0363267,0.0839319,0.020623,0.0401543,0.0359411,0.0290568
-3616.32,0.314217,0.150017,4,15,0,3630.18,0.510809,0.225806,0.154813,0.108573,0.174376,0.0166401,0.0442319,0.211738,0.018395,0.176169,0.0246454,0.458221,0.0399032,0.451927,0.161406,0.0338444,0.0543166,0.105875,0.01422,0.0433376,0.0151978,0.0197503,0.45055,0.0555673,0.0623444,0.027132,0.144872,0.0271805,0.47847,0.0549133,0.02194,0.0696757,0.0252324,0.0300093,0.0744382,0.00390944,0.115765,0.108924,0.0377901,0.0854599,0.0160001,0.00865922,0.0259053,0.0110664
-3617.8,0.879617,0.0566817,5,31,0,3645.85,0.503348,0.239388,0.15735,0.0999133,0.207879,0.011756,0.0529661,0.192638,0.0236226,0.155075,0.0353754,0.473459,0.0504552,0.462626,0.117443,0.0234161,0.0585264,0.148049,0.0625216,0.0293302,0.0139886,0.00684946,0.442143,0.049526,0.0545219,0.0154304,0.163016,0.0200892,0.425235,0.0471562,0.0150406,0.0719132,0.0290269,0.0449183,0.0511229,0.0085377,0.117873,0.0732622,0.0299855,0.102586,0.0188723,0.034877,0.0303865,0.0285042
-3611.82,0.990442,0.0684511,5,31,0,3633.25,0.498874,0.23367,0.186665,0.0807901,0.175964,0.0269197,0.0430647,0.213797,0.0197381,0.171428,0.0162266,0.469294,0.0393126,0.43902,0.143006,0.0185788,0.0503773,0.102059,0.0193411,0.0381571,0.0134549,0.0113358,0.473628,0.0336449,0.0757793,0.046891,0.14574,0.0407585,0.455981,0.0512986,0.0231304,0.0304724,0.0273605,0.0288605,0.0708749,0.00780412,0.122703,0.0780053,0.0480872,0.132405,0.019329,0.0441823,0.0169003,0.0150882
-3618.91,0.595038,0.10328,4,15,0,3633.53,0.467932,0.264545,0.158199,0.109323,0.20862,0.0197221,0.0410051,0.169525,0.0236029,0.167648,0.0369726,0.493517,0.0290064,0.466272,0.134466,0.0182186,0.0473699,0.0966029,0.0364489,0.0854755,0.016654,0.0088387,0.46681,0.0584988,0.0722887,0.0102554,0.156127,0.0251222,0.420638,0.0571915,0.021563,0.0451094,0.0342006,0.0455383,0.0564881,0.00920232,0.129003,0.10542,0.0249905,0.0833027,0.0186164,0.0225117,0.0251283,0.0120288
-3614.21,0.979679,0.0698889,4,31,0,3637.13,0.562699,0.227071,0.121617,0.0886126,0.205117,0.0169359,0.0377193,0.218905,0.0184087,0.199227,0.0315335,0.445611,0.051837,0.43837,0.171444,0.0248202,0.0545487,0.129474,0.0212306,0.0459793,0.0110604,0.0153917,0.443764,0.0772418,0.0552273,0.0149762,0.159455,0.0576281,0.457507,0.0388637,0.0294298,0.035094,0.0240549,0.0326392,0.0496502,0.0101959,0.104079,0.0922098,0.0226327,0.0705832,0.0181596,0.021912,0.0331406,0.0139418
-3616.79,0.913444,0.10274,4,15,0,3629.44,0.56833,0.178856,0.183049,0.069765,0.201951,0.0294449,0.0520018,0.194053,0.0232067,0.19591,0.0129375,0.515222,0.0517747,0.442802,0.186334,0.0133842,0.0508557,0.13494,0.0308169,0.0478439,0.0180927,0.0127919,0.436384,0.035481,0.0578791,0.0267852,0.161861,0.0113919,0.425425,0.0495926,0.0209488,0.0466512,0.0225481,0.0195558,0.0440413,0.0192508,0.133339,0.0596732,0.0321809,0.0995118,0.0149285,0.0285043,0.0224941,0.0172107
-3616.55,0.211711,0.131803,4,15,0,3635.93,0.531944,0.252966,0.117516,0.0975744,0.163895,0.0218204,0.0407416,0.210527,0.0201408,0.178524,0.0153046,0.448574,0.0347214,0.44375,0.146195,0.0252294,0.0606361,0.112767,0.0184565,0.054425,0.0102743,0.0183776,0.445306,0.07437,0.0565957,0.0139804,0.15232,0.0166077,0.45917,0.044894,0.0479281,0.0333316,0.0382017,0.0342497,0.056705,0.0082248,0.131101,0.0986013,0.0420439,0.114659,0.0252647,0.0330358,0.0349988,0.0140517
-3614.08,1,0.0418087,5,31,0,3626.14,0.540436,0.200646,0.193276,0.0656418,0.222385,0.0250648,0.0460155,0.191564,0.0227988,0.181899,0.0173666,0.509707,0.0378575,0.445388,0.145794,0.0315995,0.0579167,0.125926,0.0310156,0.0385761,0.0209467,0.0167734,0.43647,0.029497,0.052715,0.0260618,0.186738,0.0166983,0.428364,0.0547437,0.0232972,0.082472,0.0209916,0.0254837,0.060688,0.00631657,0.121876,0.0643485,0.0282268,0.0765103,0.0141483,0.0343105,0.0243895,0.0170597
