# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LDA_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = LDA_1.data.R
# init = 2 (Default)
# random
#   seed = 4189522076
# output
#   file = LDA_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
-394.976,0.802742,0.18129,5,31,0,411.072,0.865935,0.927268,0.603255,0.791817,0.0195294,0.999965,0.893551,0.0173755,0.942457,0.0394687,0.947183,0.681127,0.239149,0.891638,0.143407,0.601091,0.239697,0.0279347,0.988606,0.913864,0.408148,0.058158,0.41915,0.503175,0.102544,0.134065,0.0727316,0.396745,0.208183,0.980471,3.5078e-05,0.106449,0.982625,0.0575427,0.960531,0.052817,0.318873,0.760851,0.108362,0.856593,0.398909,0.760303,0.972065,0.0113942,0.0861362,0.591852,0.941842,0.58085,0.496825,0.897456,4.42994e-05,0.346255,1.02738e-06,0.409419,0.272947,0.242461,0.39151,0.000748854,0.335498,0.0011165
-391.821,0.939306,0.188799,5,47,0,406.549,0.745273,0.874811,0.550914,0.343441,0.00748943,0.999623,0.703979,0.00384942,0.972777,0.110182,0.851747,0.749692,0.310771,0.964619,0.0230666,0.859863,0.273296,0.0335589,0.883953,0.928884,0.287802,0.112558,0.902593,0.677959,0.0401655,0.254727,0.125189,0.449086,0.656559,0.992511,0.000376777,0.296021,0.996151,0.0272227,0.889818,0.148253,0.250308,0.689229,0.0353813,0.976933,0.140137,0.726704,0.966441,0.116047,0.0711163,0.712198,0.887442,0.0974072,0.322041,0.959834,9.16332e-05,0.366787,5.6532e-06,0.379831,0.370236,0.245432,0.374224,0.00565402,0.255443,0.00229591
-391.797,0.956837,0.28385,5,31,0,406.289,0.983965,0.988714,0.386199,0.617525,0.203291,0.99988,0.962378,0.0465902,0.923673,0.0117802,0.969882,0.99817,0.184505,0.918457,0.148448,0.807932,0.0731508,0.0528721,0.701085,0.82364,0.490399,0.379064,0.35263,0.570758,0.00215819,0.0160348,0.011286,0.613801,0.382475,0.796709,0.000119564,0.0376218,0.95341,0.0763267,0.98822,0.0301179,0.00182964,0.815495,0.0815431,0.851552,0.192068,0.926849,0.947128,0.298915,0.17636,0.509601,0.620936,0.64737,0.429242,0.997842,0.00230656,0.356708,1.06888e-05,0.389656,0.287852,0.238523,0.403383,0.00728773,0.306448,0.00782527
-391.797,0.100089,0.444252,3,9,1,405.777,0.983965,0.988714,0.386199,0.617525,0.203291,0.99988,0.962378,0.0465902,0.923673,0.0117802,0.969882,0.99817,0.184505,0.918457,0.148448,0.807932,0.0731508,0.0528721,0.701085,0.82364,0.490399,0.379064,0.35263,0.570758,0.00215819,0.0160348,0.011286,0.613801,0.382475,0.796709,0.000119564,0.0376218,0.95341,0.0763267,0.98822,0.0301179,0.00182964,0.815495,0.0815431,0.851552,0.192068,0.926849,0.947128,0.298915,0.17636,0.509601,0.620936,0.64737,0.429242,0.997842,0.00230656,0.356708,1.06888e-05,0.389656,0.287852,0.238523,0.403383,0.00728773,0.306448,0.00782527
-401.691,0.959054,0.0712598,7,255,0,423.218,0.961352,0.998403,0.880335,0.460087,0.00190089,0.548295,0.910231,0.040867,0.980689,0.0938053,0.999511,0.436069,0.122247,0.978876,0.0288273,0.639941,0.0723147,0.181517,0.843985,0.998987,0.556255,0.227617,0.973051,0.53643,0.0132384,0.038648,0.00159721,0.119665,0.539913,0.998099,0.451705,0.0897693,0.959133,0.0193109,0.906195,0.000488675,0.563931,0.877753,0.0211244,0.971173,0.360059,0.927685,0.818483,0.156015,0.00101259,0.443745,0.772383,0.0269488,0.46357,0.986762,0.0449342,0.323641,0.00523222,0.377442,0.223199,0.29167,0.376267,1.29928e-08,0.350367,0.00724665
-406.921,0.937214,0.112599,6,63,0,422.642,0.97662,0.748544,0.532338,0.488171,0.0740534,0.99999,0.892465,0.040503,0.824615,0.00143767,0.576238,0.999376,0.56723,0.982724,4.98271e-05,0.829881,0.0231988,0.0105187,0.7962,0.796608,0.283942,0.480636,0.950535,0.641238,0.106083,0.0233795,0.251456,0.467662,0.511829,0.925947,1.03541e-05,0.107535,0.959497,0.175385,0.998562,0.423762,0.000623542,0.43277,0.0172756,0.99995,0.170119,0.976801,0.989481,0.2038,0.203392,0.716058,0.519364,0.049465,0.358762,0.893917,5.50156e-05,0.428512,0.000450237,0.345263,0.242311,0.189461,0.363908,4.10745e-08,0.393275,0.0367632
-404.741,0.995233,0.166844,6,127,0,431.052,0.795338,0.98789,0.841365,0.787293,0.083401,0.999978,0.701873,0.00991062,0.903693,0.000458724,0.999425,0.996186,0.143145,0.991813,0.147971,0.970557,0.349165,0.0797795,0.840177,0.999187,0.348197,0.234147,0.99093,0.663793,0.119063,0.204662,0.0121097,0.158635,0.212707,0.916599,2.23064e-05,0.298127,0.990089,0.0963072,0.999541,0.000574961,0.00381416,0.856855,0.00818666,0.852029,0.0294429,0.650835,0.92022,0.159823,0.000813046,0.651803,0.765853,0.00907029,0.336207,0.880937,0.0168304,0.310617,2.28277e-10,0.410485,0.278494,0.260195,0.39213,0.0186699,0.312545,3.29646e-05
-399.616,0.998375,0.285498,4,31,0,415.18,0.955955,0.916648,0.81525,0.848444,0.00740983,0.999376,0.974737,0.0558856,0.999111,0.00107495,0.975462,0.967703,0.508491,0.968722,0.0219744,0.834832,0.0267293,0.146012,0.787013,0.997903,0.261101,0.0927273,0.239116,0.616966,0.00545078,0.0440446,0.0833517,0.18475,0.151556,0.99259,0.000624259,0.0252626,0.944114,0.000889336,0.998925,0.0245383,0.0322969,0.491509,0.0312775,0.978026,0.165168,0.973271,0.853988,0.212987,0.00209701,0.738899,0.907273,0.760884,0.383034,0.994549,0.0104994,0.398686,1.67471e-10,0.328679,0.229821,0.267426,0.421846,0.00468867,0.337834,0.000520583
-399.616,0.166667,0.488386,2,5,1,416.724,0.955955,0.916648,0.81525,0.848444,0.00740983,0.999376,0.974737,0.0558856,0.999111,0.00107495,0.975462,0.967703,0.508491,0.968722,0.0219744,0.834832,0.0267293,0.146012,0.787013,0.997903,0.261101,0.0927273,0.239116,0.616966,0.00545078,0.0440446,0.0833517,0.18475,0.151556,0.99259,0.000624259,0.0252626,0.944114,0.000889336,0.998925,0.0245383,0.0322969,0.491509,0.0312775,0.978026,0.165168,0.973271,0.853988,0.212987,0.00209701,0.738899,0.907273,0.760884,0.383034,0.994549,0.0104994,0.398686,1.67471e-10,0.328679,0.229821,0.267426,0.421846,0.00468867,0.337834,0.000520583
-396.248,0.886106,0.0994551,5,63,0,413.555,0.971886,0.846865,0.692386,0.7918,0.0109357,0.998557,0.927032,0.108053,0.999697,0.00159103,0.965974,0.956219,0.504049,0.984454,0.0353874,0.805289,0.031921,0.222821,0.87495,0.998697,0.419241,0.134323,0.481392,0.453385,0.00290343,0.0281142,0.153135,0.307614,0.2082,0.989064,0.00144324,0.0729683,0.891947,0.00030303,0.998409,0.0340262,0.0437806,0.495951,0.0155456,0.964613,0.194711,0.968079,0.777179,0.12505,0.00130282,0.580759,0.865677,0.518608,0.546615,0.997097,0.00560229,0.326901,2.23865e-10,0.393097,0.326477,0.275004,0.377876,0.00456015,0.290045,0.000439052
-396.984,0.982521,0.128021,5,31,0,411.503,0.749194,0.980321,0.656754,0.421973,0.00103368,0.534723,0.807406,0.00791432,0.998858,0.00512068,0.996503,0.798643,0.100437,0.969997,0.0379776,0.893716,0.33189,0.181881,0.688436,0.995441,0.451561,0.422143,0.84832,0.484196,0.0203619,0.250806,0.0196788,0.343246,0.578027,0.998966,0.465277,0.192594,0.992086,0.0011415,0.994879,0.00349702,0.201357,0.899563,0.030003,0.962022,0.106284,0.66811,0.818119,0.311564,0.00455854,0.548439,0.577857,0.15168,0.515804,0.979638,0.00581492,0.297332,2.39797e-11,0.3994,0.272372,0.292419,0.416259,0.0108054,0.305554,4.37962e-05
-392.276,0.904107,0.209114,5,31,0,410.993,0.933102,0.727872,0.821465,0.625883,0.016732,0.990325,0.960901,0.00457438,0.841547,0.0311506,0.970587,0.973412,0.695814,0.964317,0.00130742,0.777219,0.100515,0.213587,0.889069,0.996024,0.271756,0.159027,0.556671,0.729401,0.0105424,0.0668982,0.272128,0.178535,0.374117,0.983268,0.00967512,0.039099,0.995426,0.158453,0.968849,0.029413,0.0265883,0.304186,0.0356835,0.998693,0.222781,0.899485,0.786413,0.110931,0.00397619,0.728244,0.840973,0.443329,0.270599,0.989458,0.000438744,0.420877,4.55879e-10,0.337933,0.258475,0.239283,0.434433,0.00189371,0.306654,1.37747e-05
-391.267,0.440438,0.278877,5,63,0,408.717,0.872272,0.998786,0.740455,0.735801,0.059395,0.863128,0.965353,0.122714,0.976895,0.0320039,0.930495,0.755066,0.321925,0.953293,0.133609,0.872273,0.0675094,0.236286,0.883282,0.817991,0.257851,0.063661,0.436387,0.650764,0.00195579,0.127728,0.00121371,0.259545,0.264199,0.940605,0.136872,0.0346467,0.877286,0.0231048,0.967996,0.0695051,0.244934,0.678075,0.0467065,0.866391,0.127727,0.932491,0.763714,0.116718,0.182009,0.742149,0.936339,0.563613,0.349236,0.998044,0.0143866,0.335923,1.39479e-08,0.325009,0.353004,0.33123,0.345905,2.9721e-05,0.286704,0.00780875
-393.107,0.940997,0.117567,6,127,0,407.458,0.922481,0.934179,0.472853,0.635824,0.0356407,0.984649,0.80988,0.00674076,0.869534,0.00233342,0.93383,0.961005,0.426494,0.993223,0.0287202,0.885552,0.0858691,0.38059,0.960954,0.983249,0.181803,0.127935,0.480831,0.679916,0.0505623,0.0775186,0.0658211,0.527147,0.364176,0.964359,0.015351,0.19012,0.993259,0.130466,0.997667,0.0661698,0.0389948,0.573506,0.006777,0.97128,0.114448,0.914131,0.61941,0.0390462,0.0167512,0.818197,0.872065,0.519169,0.320084,0.949438,0.000136579,0.496534,1.64505e-07,0.244367,0.357647,0.245519,0.375074,1.84416e-07,0.267142,0.0135804
-396.197,0.993152,0.171618,6,95,0,407.572,0.977004,0.999035,0.720274,0.573023,0.0583644,0.919299,0.95791,0.0226377,0.996431,0.135042,0.916524,0.994608,0.264307,0.834888,0.079022,0.903042,0.0688758,0.0212728,0.721637,0.997983,0.295668,0.438998,0.487703,0.439244,0.00603155,0.0229963,0.000964871,0.279726,0.426977,0.941636,0.0807008,0.0420899,0.977362,0.00356912,0.864958,0.0834763,0.00539219,0.735693,0.165112,0.920978,0.096958,0.931124,0.978727,0.278363,0.00201683,0.704332,0.561002,0.512297,0.560756,0.993968,0.0222766,0.382817,2.95339e-07,0.326774,0.402897,0.277806,0.333108,2.55618e-05,0.241718,0.0125778
-393.436,0.954601,0.282944,5,31,0,412.701,0.939598,0.851819,0.526637,0.479934,0.0389585,0.985324,0.998172,0.0688347,0.873183,0.00169708,0.970903,0.709105,0.259055,0.997114,0.0389715,0.969344,0.509547,0.444432,0.824689,0.999355,0.206185,0.133994,0.458427,0.508466,0.0219527,0.0604024,0.148181,0.473363,0.520066,0.961042,0.0146764,0.00182782,0.931165,0.126817,0.998303,0.0290969,0.290895,0.740945,0.00288585,0.961029,0.0306561,0.490453,0.555568,0.175311,0.000644804,0.793815,0.866006,0.541573,0.491534,0.978047,0.00496854,0.325223,9.33909e-07,0.30284,0.231661,0.351415,0.418733,0.00871451,0.344636,0.0118075
-393.436,0.0916728,0.421872,3,10,1,409.771,0.939598,0.851819,0.526637,0.479934,0.0389585,0.985324,0.998172,0.0688347,0.873183,0.00169708,0.970903,0.709105,0.259055,0.997114,0.0389715,0.969344,0.509547,0.444432,0.824689,0.999355,0.206185,0.133994,0.458427,0.508466,0.0219527,0.0604024,0.148181,0.473363,0.520066,0.961042,0.0146764,0.00182782,0.931165,0.126817,0.998303,0.0290969,0.290895,0.740945,0.00288585,0.961029,0.0306561,0.490453,0.555568,0.175311,0.000644804,0.793815,0.866006,0.541573,0.491534,0.978047,0.00496854,0.325223,9.33909e-07,0.30284,0.231661,0.351415,0.418733,0.00871451,0.344636,0.0118075
-394.772,0.998671,0.0784718,6,63,0,408.124,0.882458,0.964074,0.7563,0.482134,0.0461133,0.969466,0.881101,0.0411479,0.999861,0.0213856,0.772761,0.962831,0.406796,0.971053,0.194467,0.843149,0.0306441,0.0174146,0.780469,0.99928,0.589167,0.426575,0.884382,0.848529,0.0153123,0.117542,0.0359263,0.2437,0.517866,0.953887,0.0305336,0.118899,0.958852,0.000139465,0.978614,0.227239,0.0371687,0.593204,0.0289465,0.805533,0.156851,0.969356,0.982585,0.219531,0.000719697,0.410833,0.573425,0.115618,0.151471,0.984688,0.0104759,0.469247,4.74101e-07,0.354122,0.307397,0.176579,0.403167,2.69659e-05,0.278959,2.46405e-05
-396.204,0.836602,0.130391,6,127,0,410.69,0.813721,0.925266,0.458709,0.679384,0.0436681,0.981882,0.935727,0.0481678,0.999943,0.100368,0.898981,0.744141,0.31966,0.932475,0.114242,0.629384,0.240233,0.0981891,0.965652,0.998116,0.079867,0.16611,0.863335,0.298217,0.014471,0.186279,0.0747344,0.541291,0.320616,0.956332,0.0181181,0.064273,0.951832,5.72604e-05,0.899632,0.101019,0.255859,0.68034,0.0675246,0.885758,0.370616,0.759767,0.901811,0.0343485,0.00188378,0.920133,0.83389,0.136665,0.701783,0.985529,0.0270274,0.356474,2.76722e-07,0.3094,0.315222,0.333601,0.358263,0.000293949,0.299488,0.000231451
-391.236,0.986712,0.146457,6,63,0,406.867,0.80142,0.951444,0.703222,0.563484,0.0754642,0.933446,0.969239,0.00846086,0.999971,0.00511793,0.841104,0.848653,0.203698,0.960189,0.0381816,0.936905,0.316111,0.114074,0.884584,0.979516,0.149863,0.420202,0.59352,0.817356,0.147246,0.19858,0.0485558,0.296778,0.436516,0.924536,0.066554,0.0307612,0.991539,2.94045e-05,0.994882,0.158896,0.151347,0.796302,0.0398107,0.961818,0.0630955,0.683889,0.885926,0.115416,0.020484,0.850137,0.579798,0.40648,0.182644,0.852754,0.0192955,0.468713,1.57766e-07,0.301473,0.326794,0.229444,0.37349,7.9013e-05,0.28042,0.000291309
-391.325,0.829588,0.233936,5,63,0,407.488,0.996349,0.920765,0.695001,0.514924,0.0231212,0.942076,0.897028,0.167952,0.996273,0.0109546,0.947361,0.817547,0.433975,0.930829,0.0607936,0.739112,0.05935,0.151245,0.989409,0.996642,0.685871,0.1026,0.919227,0.678027,0.0156724,0.00365096,0.0792347,0.304999,0.485076,0.976879,0.0579238,0.102972,0.832048,0.00372686,0.989045,0.0526394,0.182453,0.566025,0.0691706,0.939206,0.260888,0.94065,0.848755,0.0105905,0.00335779,0.314129,0.8974,0.0807726,0.321973,0.984328,0.0084618,0.451014,7.07355e-07,0.361127,0.266393,0.186555,0.406304,0.00121787,0.31884,8.56619e-05
-393.682,0.908257,0.257015,5,31,0,405.47,0.432342,0.960204,0.637392,0.473611,0.0284412,0.994162,0.98957,0.00570275,0.999796,0.000581829,0.916659,0.892368,0.212116,0.963328,0.0956978,0.958521,0.236751,0.117938,0.558255,0.969408,0.0717889,0.340055,0.888548,0.606445,0.00207943,0.567658,0.0397957,0.362608,0.526389,0.971559,0.00583843,0.0104295,0.994297,0.000204114,0.999418,0.0833414,0.107632,0.787884,0.0366721,0.904302,0.0414788,0.763249,0.882062,0.441745,0.0305918,0.928211,0.659945,0.111452,0.393555,0.997921,0.014879,0.336154,7.7158e-07,0.36897,0.226493,0.277652,0.427954,0.0100925,0.330673,0.00713225
-399.606,0.0184682,0.338615,6,79,0,414.171,0.844473,0.890021,0.687866,0.754849,0.0247679,0.997366,0.996351,0.0276867,0.999951,0.000868042,0.870658,0.96065,0.145235,0.931367,0.0395344,0.920034,0.115471,0.208213,0.510427,0.957345,0.0857523,0.197102,0.835275,0.563291,0.000748157,0.155527,0.109979,0.312134,0.245151,0.975232,0.00263433,0.00364914,0.972313,4.8549e-05,0.999132,0.129342,0.03935,0.854765,0.0686328,0.960466,0.0799661,0.884529,0.791787,0.489573,0.0426546,0.914248,0.802898,0.164725,0.436709,0.999252,0.0402191,0.254827,3.72434e-07,0.39639,0.228333,0.3414,0.343452,0.0019812,0.387996,0.00540209
-397.253,0.999763,0.0568538,7,127,0,419.228,0.801517,0.997321,0.585576,0.450734,0.094176,0.976577,0.766106,0.00903494,0.995178,0.00200412,0.996957,0.49856,0.621091,0.989587,0.12693,0.959684,0.177545,0.190516,0.981039,0.633109,0.31804,0.349403,0.677976,0.837247,0.015396,0.198483,0.00267913,0.414424,0.549266,0.905824,0.0234231,0.233894,0.990965,0.00482223,0.997996,0.00304264,0.50144,0.378909,0.010413,0.87307,0.0403162,0.822455,0.809484,0.0189608,0.366891,0.68196,0.650597,0.322024,0.162753,0.984604,0.00138953,0.324292,7.17518e-06,0.433501,0.277076,0.24211,0.351125,9.07675e-06,0.370403,8.7857e-05
-393.445,0.974661,0.092964,7,191,0,412.369,0.990742,0.832015,0.473844,0.695322,0.0110142,0.890178,0.979332,0.10994,0.927756,0.0158701,0.823862,0.999821,0.190931,0.869963,0.0186671,0.697547,0.216203,0.308961,0.659211,0.99719,0.362097,0.260899,0.75602,0.482294,0.000947061,0.0092581,0.167985,0.526156,0.304678,0.988986,0.109822,0.0206682,0.89006,0.0722444,0.98413,0.176138,0.000179173,0.809069,0.130037,0.981333,0.302453,0.783797,0.691039,0.340789,0.00280966,0.637903,0.739101,0.24398,0.517706,0.999053,0.00993968,0.286126,0.000345332,0.41265,0.295041,0.295991,0.354362,0.00521228,0.340312,2.06814e-05
-394.631,0.998289,0.142635,6,63,0,404.328,0.957496,0.979319,0.76517,0.546201,0.0126538,0.861658,0.964275,0.0213333,0.907111,0.0260389,0.89942,0.999889,0.498137,0.993235,0.00500716,0.897579,0.173998,0.175801,0.90886,0.999902,0.432035,0.0224194,0.702413,0.690647,0.00053855,0.042504,0.0206809,0.23483,0.453799,0.987346,0.138342,0.035725,0.978667,0.0928892,0.973961,0.10058,0.000110812,0.501863,0.00676473,0.994993,0.102421,0.826002,0.824199,0.0911397,9.7704e-05,0.567965,0.977581,0.297587,0.309353,0.999461,0.00187446,0.333539,0.00141104,0.411037,0.335391,0.247391,0.408952,0.0080284,0.252372,3.80609e-06
-397.592,0.860298,0.229627,5,31,0,412.574,0.881601,0.997372,0.768475,0.410839,0.115266,0.977459,0.845929,0.0646684,0.967938,0.0433789,0.977926,0.18346,0.164277,0.860294,0.0822046,0.640377,0.211702,0.0841195,0.878195,0.172765,0.234105,0.240453,0.276296,0.726462,0.000706402,0.118399,0.00262788,0.231525,0.589161,0.884734,0.022541,0.154071,0.935332,0.0320619,0.956621,0.0220744,0.81654,0.835723,0.139706,0.917795,0.359623,0.788298,0.91588,0.121805,0.827235,0.765895,0.759547,0.723704,0.273538,0.999294,0.00763681,0.340881,0.00740959,0.329914,0.203682,0.322283,0.43299,0.00530212,0.348282,0.00162019
-385.968,0.995447,0.269248,4,15,0,407.729,0.961967,0.998092,0.581672,0.62919,0.0261935,0.927411,0.976759,0.00409708,0.905706,0.00969245,0.965836,0.981111,0.443531,0.942225,0.014457,0.971047,0.154652,0.24682,0.714246,0.990364,0.572692,0.37105,0.969303,0.590009,0.0139948,0.0380333,0.00190774,0.418328,0.37081,0.973806,0.0725891,0.0232412,0.995903,0.0942936,0.990308,0.0341636,0.018889,0.556469,0.0577753,0.985543,0.028953,0.845348,0.75318,0.285754,0.00963637,0.427308,0.62895,0.0306968,0.409991,0.986005,0.0270079,0.407955,0.00582032,0.356587,0.288466,0.232432,0.375306,0.000273339,0.3034,0.00275192
-385.968,0.125018,0.426441,3,7,0,399.65,0.961967,0.998092,0.581672,0.62919,0.0261935,0.927411,0.976759,0.00409708,0.905706,0.00969245,0.965836,0.981111,0.443531,0.942225,0.014457,0.971047,0.154652,0.24682,0.714246,0.990364,0.572692,0.37105,0.969303,0.590009,0.0139948,0.0380333,0.00190774,0.418328,0.37081,0.973806,0.0725891,0.0232412,0.995903,0.0942936,0.990308,0.0341636,0.018889,0.556469,0.0577753,0.985543,0.028953,0.845348,0.75318,0.285754,0.00963637,0.427308,0.62895,0.0306968,0.409991,0.986005,0.0270079,0.407955,0.00582032,0.356587,0.288466,0.232432,0.375306,0.000273339,0.3034,0.00275192
-391.664,0.960455,0.0967099,6,63,0,405.765,0.838822,0.955354,0.568502,0.321178,0.00608657,0.944195,0.968468,0.00614242,0.935732,0.000267469,0.845626,0.99522,0.154812,0.986784,0.251189,0.960987,0.20998,0.161415,0.919756,0.999507,0.438166,0.240165,0.357749,0.587717,0.122919,0.161178,0.0446458,0.431498,0.678822,0.993913,0.0558054,0.0315322,0.993858,0.0642676,0.999733,0.154374,0.00478031,0.845188,0.0132163,0.748811,0.0390133,0.79002,0.838585,0.0802437,0.000493397,0.561834,0.759835,0.642251,0.412283,0.877081,0.0202946,0.370974,0.00259972,0.314097,0.268819,0.298628,0.391002,0.0160614,0.317285,0.000239484
-397.25,0.919013,0.141812,6,63,0,411.631,0.958184,0.954654,0.760676,0.40182,0.00145812,0.964347,0.911684,0.0762769,0.958668,0.00194905,0.999862,0.979215,0.413439,0.97334,0.00351538,0.956546,0.095051,0.203623,0.649835,0.997714,0.603792,0.473685,0.992156,0.491991,4.4836e-06,0.0418162,0.0453457,0.239324,0.59818,0.998542,0.0356528,0.0883165,0.923723,0.041332,0.998051,0.000137802,0.0207852,0.586561,0.0266597,0.996485,0.0434543,0.904949,0.796377,0.350165,0.00228619,0.396208,0.526315,0.00784415,0.508009,0.999996,0.0339295,0.387342,0.00150729,0.375079,0.300062,0.23651,0.386612,0.000595721,0.277889,0.000473976
-395.56,0.80284,0.188946,5,63,0,415.41,0.978277,0.950117,0.614274,0.51968,0.0288165,0.987589,0.890243,0.0203852,0.9736,3.12318e-05,0.999485,0.989029,0.267332,0.949291,0.178311,0.821827,0.311013,0.106244,0.982065,0.987427,0.321308,0.0520333,0.277442,0.646413,5.63389e-05,0.0217227,0.0498832,0.385726,0.48032,0.971183,0.012411,0.109757,0.979615,0.0264,0.999969,0.000514968,0.0109712,0.732668,0.0507094,0.821689,0.178173,0.688987,0.893756,0.0179352,0.0125727,0.678692,0.947967,0.722558,0.353587,0.999944,0.0162526,0.382895,0.00077867,0.342959,0.231762,0.241397,0.410632,1.64955e-05,0.340575,0.0327324
-401.741,0.953823,0.194581,5,63,0,411.759,0.963137,0.91999,0.385499,0.497069,0.0964661,0.878443,0.929804,0.000251002,0.775092,3.95108e-05,0.999854,0.700282,0.530609,0.988258,0.014224,0.861519,0.0660806,0.0214832,0.997097,0.723925,0.38292,0.081559,0.919777,0.53895,0.00122016,0.036863,0.0800099,0.614501,0.502931,0.903534,0.121557,0.0701959,0.999749,0.224908,0.99996,0.000146286,0.299718,0.469391,0.0117421,0.985776,0.138481,0.933919,0.978517,0.00290278,0.276075,0.61708,0.918441,0.0802231,0.46105,0.99878,0.00104166,0.35332,0.000336891,0.37913,0.22198,0.249464,0.42234,6.01066e-06,0.354301,0.0180794
-389.405,0.885432,0.278135,5,31,0,416.795,0.984645,0.966199,0.783733,0.641097,0.00542092,0.973512,0.884289,0.00616563,0.994953,0.124857,0.94626,0.974834,0.55045,0.989659,0.0826386,0.812436,0.131215,0.106889,0.957685,0.970132,0.35241,0.0606115,0.936722,0.595014,0.000802155,0.015355,0.0338008,0.216267,0.358903,0.994579,0.0264883,0.115711,0.993834,0.00504701,0.875143,0.0537399,0.0251662,0.44955,0.0103407,0.917361,0.187564,0.868785,0.893111,0.0423154,0.029868,0.64759,0.939389,0.0632782,0.404986,0.999198,0.00376184,0.416527,0.000429074,0.326967,0.314697,0.25432,0.423494,0.000146951,0.257618,0.0020386
-396.105,0.299708,0.341483,4,31,0,405.641,0.955526,0.898089,0.435799,0.588721,0.00145111,0.984228,0.935956,0.00850897,0.993157,0.0312053,0.630622,0.951827,0.306462,0.965037,0.0337916,0.562976,0.0917145,0.0658512,0.824845,0.962512,0.660726,0.0133636,0.82695,0.62581,0.000174374,0.0444739,0.101911,0.564201,0.411279,0.998549,0.0157721,0.0640442,0.991491,0.00684331,0.968795,0.369378,0.0481731,0.693538,0.0349625,0.966208,0.437024,0.908285,0.934149,0.175155,0.0374876,0.339274,0.986636,0.17305,0.37419,0.999826,0.00643228,0.402396,5.51826e-05,0.297489,0.311558,0.296758,0.471859,0.000246707,0.210096,0.00310999
-399.545,0.916555,0.118724,6,63,0,417.179,0.877777,0.964545,0.493742,0.634184,0.223086,0.937625,0.984655,0.00876573,0.977495,0.0475828,0.995916,0.983047,0.360449,0.99079,0.00967804,0.969579,0.26483,0.041912,0.70515,0.999805,0.0157232,0.0239125,0.785321,0.658075,0.00057986,0.122223,0.0354551,0.506258,0.365816,0.776914,0.0623752,0.015345,0.991234,0.0225049,0.952417,0.00408357,0.0169533,0.639551,0.00921002,0.990322,0.0304205,0.73517,0.958088,0.29485,0.00019451,0.984277,0.976087,0.214679,0.341925,0.99942,0.000379261,0.339059,0.0220499,0.390715,0.28389,0.267154,0.383921,3.66577e-05,0.30976,0.00303562
-397.143,0.911159,0.156146,6,63,0,415.212,0.996272,0.931062,0.817757,0.584369,0.00114659,0.997992,0.949724,0.097825,0.852909,0.0314989,0.7091,0.684275,0.665745,0.882803,0.254486,0.965102,0.482231,0.0379165,0.791647,0.452669,0.371339,0.0526935,0.832788,0.551514,0.134462,0.00372779,0.0689378,0.182243,0.415631,0.998853,0.00200841,0.050276,0.902175,0.147091,0.968501,0.2909,0.315725,0.334255,0.117197,0.745514,0.0348979,0.517769,0.962083,0.208353,0.547331,0.628661,0.947307,0.167212,0.448486,0.865538,0.0091915,0.356306,3.46512e-05,0.332281,0.227494,0.298925,0.469065,7.46402e-07,0.294215,0.0124873
-399.457,0.902608,0.202382,5,31,0,410.554,0.741323,0.987869,0.532473,0.492519,0.0409502,0.763828,0.912241,0.00381989,0.9748,0.00522133,0.998175,0.976236,0.111955,0.987114,0.00174983,0.972307,0.226234,0.0349331,0.835743,0.999345,0.163459,0.492138,0.824515,0.612914,0.00025884,0.258677,0.0121315,0.467527,0.507481,0.95905,0.236172,0.0877593,0.99618,0.0251996,0.994779,0.00182519,0.0237642,0.888045,0.0128857,0.99825,0.0276932,0.773766,0.965067,0.164257,0.000655285,0.836541,0.507862,0.175485,0.387086,0.999741,0.000127254,0.384136,1.81545e-06,0.297256,0.230672,0.314761,0.527221,1.34584e-07,0.241979,0.00384677
